,average vc size
0.54002600000000001,1.24239673172946
1.5049389987000001,1.2409441670449386
2.4698519974000002,1.2390376758965049
3.4347649961000006,1.2361325465274624
4.3996779948000002,1.2332274171584203
5.3645909935000011,1.2288697231048569
6.3295039922000012,1.2247843849296414
7.2944169909000012,1.2208806173399911
8.2593299896000012,1.2170222423967316
9.2242429883000003,1.2124375851112119
10.189155987000001,1.207489786654562
11.1540689857,1.2029505220154333
12.118981984400001,1.1978665456196096
13.0838949831,1.1934180662732636
14.048807981800001,1.1879255560599182
15.0137209805,1.1824330458465728
15.978633979200001,1.1788470267816613
16.943546977900002,1.1738084430322289
17.908459976600003,1.1677258284157968
18.873372975300004,1.1627326373127551
19.838285974000005,1.1580571947344529
20.803198972700002,1.1540626418520201
21.768111971400003,1.149296413980935
22.733024970100004,1.1441216522923288
23.697937968800005,1.1393554244212438
24.662850967500006,1.1354062641852021
25.627763966200003,1.1303222877893782
26.592676964900004,1.1261915569677712
27.557589963600005,1.1222423967317297
28.522502962300006,1.1176577394462097
29.487415961000004,1.1142078983204722
30.452328959700004,1.1092147072174308
31.417241958400005,1.1054925102133455
32.382154957100006,1.1005447117566955
33.3470679558,1.0969133000453928
34.311980954500001,1.0927371765773946
35.276893953200002,1.0892419428052655
36.241806951900003,1.085338175215615
37.206719950600004,1.0822968679073992
38.171632949300005,1.0772582841579665
39.136545948000006,1.074353154788924
40.101458946700006,1.0709940989559692
41.0663719454,1.0680889695869269
42.031284944100001,1.0641398093508854
42.996197942800002,1.0611892873354516
43.961110941500003,1.0576940535633228
44.926023940200004,1.0541534271448025
45.890936938900005,1.0501134816159783
46.855849937600006,1.0453472537448933
47.820762936300007,1.0413527008624601
48.785675935000008,1.0361325465274625
49.750588933700001,1.0324103495233772
50.715501932400002,1.0288243304584657
51.680414931100003,1.024103495233772
52.645327929800004,1.0209714026327736
53.610240928500005,1.0169314571039492
54.575153927200006,1.0137993645029506
55.540066925900007,1.0091239219246482
56.504979924600008,1.0057648660916931
57.469892923300009,1.0020426690876079
58.434805922000002,0.99850204266908749
59.399718920700003,0.99568769859282791
60.364631919400004,0.99214707217430786
61.329544918100005,0.98828869723104873
62.294457916800006,0.98465728551974574
63.259370915500007,0.98057194734453024
64.224283914200015,0.9778029959146618
65.189196912900002,0.97467090331366302
66.154109911600003,0.9717203812982298
67.119022910300004,0.9678166137085793
68.083935909000004,0.96513844757149347
69.048848907700005,0.96118928733545173
70.013761906400006,0.95783023150249669
70.978674905100007,0.95483431684067166
71.943587903800008,0.95165683159328185
72.908500902500009,0.94838856105310954
73.87341390120001,0.94534725374489326
74.838326899900011,0.94194280526554708
75.803239898600012,0.93840217884702692
76.768152897300013,0.93490694507489791
77.733065896000014,0.93059464366772571
78.697978894700015,0.92764412165229226
79.662891893400015,0.92460281434407643
80.627804892100002,0.92178847026781663
81.592717890800003,0.91797548797094863
82.557630889500004,0.91520653654108042
83.522543888200005,0.91248297775760323
84.487456886900006,0.90989559691330002
85.452369885600007,0.90726282342260556
86.417282884300008,0.9042215161143895
87.382195883000009,0.9012256014525647
88.347108881700009,0.89832047208352228
89.31202188040001,0.89559691330004565
90.276934879100011,0.89310031774852461
91.241847877800012,0.89064911484339537
92.206760876500013,0.88856105310939637
93.171673875200014,0.88574670903313668
94.136586873900015,0.88329550612800722
95.101499872600016,0.88084430322287799
96.066412871300017,0.87871084884248751
