,average vc size
3.1512699999999998,2.1061206516952886
39.139524618999999,2.099031263760458
75.127779238000002,2.0872082782915014
111.11603385700001,2.0734698370761779
147.10428847600002,2.0601497137824749
183.09254309500002,2.0476662263320127
219.08079771400003,2.0348965213562309
255.06905233300003,2.0217084984588283
291.05730695200003,2.0097534125935712
327.04556157100006,1.9977983267283137
363.03381619000004,1.9855350066050197
399.02207080900001,1.9739321884632317
435.01032542800004,1.9625055041831794
470.99858004700008,1.9517173051519154
506.98683466600005,1.9404667547335976
542.97508928499997,1.9294363716424481
578.963343904,1.9182738881549981
614.95159852300003,1.9074856891237342
650.93985314200006,1.8961470717745486
686.92810776099998,1.8865697930427126
722.91636238000001,1.8765521796565392
758.90461699900004,1.8674592690444736
794.89287161799996,1.8570233377366798
830.88112623699999,1.8472038749449582
866.86938085600002,1.8375605460149713
902.85763547500005,1.8274108322324967
938.84589009400008,1.8178996036988113
974.834144713,1.8083003082342581
1010.822399332,1.7995816820783794
1046.8106539510002,1.7911272567151033
1082.7989085700001,1.7817040951122856
1118.7871631890002,1.7724350506384852
1154.7754178080002,1.7631439894319683
1190.7636724270001,1.754403346543373
1226.7519270460002,1.7457727873183617
1262.7401816650001,1.7366798767062968
1298.7284362840003,1.7283355350066052
1334.7166909030002,1.7199911933069132
1370.7049455220001,1.710722148833113
1406.6932001410003,1.7024438573315721
1442.6814547600002,1.693306913254073
1478.6697093790001,1.6849185380889478
1514.6579639980002,1.6771025979744607
1550.6462186170002,1.6679876706296786
1586.6344732360001,1.6601937472479082
1622.6227278550002,1.6515191545574637
1658.6109824740001,1.6431087626596212
1694.5992370930003,1.634896521356231
1730.5874917120002,1.6267723469837077
1766.5757463310001,1.6191545574636723
1802.5640009500003,1.6107221488331132
1838.5522555690002,1.6030823425803611
1874.5405101880003,1.595090268604139
1910.5287648070002,1.5877146631439896
1946.5170194260002,1.5805592250110085
1982.5052740450003,1.5730735358872743
2018.4935286640002,1.5662263320123293
2054.4817832829999,1.5588287098194626
2090.4700379020001,1.5510568031704093
2126.4582925210002,1.543857331571995
2162.4465471399999,1.5365697930427125
2198.434801759,1.5296125055041832
2234.4230563780002,1.5225451343020697
2270.4113109969999,1.5152135623073537
2306.399565616,1.5081241743725233
2342.3878202350002,1.5008806693086745
2378.3760748539999,1.4942536327608982
2414.364329473,1.4869220607661822
2450.3525840920001,1.4798326728313518
2486.3408387109998,1.4727873183619553
2522.32909333,1.4657859973579921
2558.3173479490001,1.4593350946719506
2594.3056025680003,1.4526860413914575
2630.293857187,1.4458828709819465
2666.2821118060001,1.4395200352267725
2702.2703664250002,1.4329590488771466
2738.2586210439999,1.426376045794804
2774.2468756630001,1.4200572435050638
2810.2351302820002,1.4139145750770585
2846.2233849009999,1.4073976221928666
2882.2116395200001,1.4010127697049757
2918.1998941390002,1.394473800088067
2954.1881487579999,1.3882430647291941
2990.176403377,1.3817701453104361
3026.1646579960002,1.3752972258916776
3062.1529126149999,1.3686261558784678
3098.141167234,1.3625715543813297
3134.1294218530002,1.3564949361514753
3170.1176764719999,1.3505063848524876
3206.105931091,1.3445178335535009
3242.0941857100001,1.3383091149273447
3278.0824403290003,1.3321664464993397
3314.070694948,1.3263099955966535
3350.0589495670001,1.3202774108322326
3386.0472041860003,1.3148172611184501
3422.035458805,1.3088066930867461
3458.0237134240001,1.30295024218406
3494.0119680430003,1.2972038749449581
3530.0002226619999,1.2916336415675913
3565.9884772810001,1.2863055922501101
